"OutphaseC4_018 [F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_Outphase\runs\OutphaseC4_018.tcf]","Time (h)","V 2 [OutphaseC4_018]","V 3 [OutphaseC4_018]","V 4 [OutphaseC4_018]","V 5 [OutphaseC4_018]","V 6 [OutphaseC4_018]","V 7 [OutphaseC4_018]","V 8 [OutphaseC4_018]","V 9 [OutphaseC4_018]","V 10 [OutphaseC4_018]","V 11 [OutphaseC4_018]","V 12 [OutphaseC4_018]","V 13 [OutphaseC4_018]","V 14 [OutphaseC4_018]","V 15 [OutphaseC4_018]","V 16 [OutphaseC4_018]","V  1 [OutphaseC4_018]"
         377,        3.133333,          1.9487,          1.5634,          2.2384,          1.1201,          1.7471,          2.6663,          0.6572,          0.5437,          1.9351,          1.7624,          0.6511,          0.6758,          1.7065,          3.1493,          4.8106,          0.9425
         378,        3.141667,          1.9487,          1.5633,          2.2384,          1.1201,          1.7471,          2.6663,          0.6573,          0.5436,          1.9351,          1.7624,          0.6510,          0.6758,          1.7065,          3.1492,          4.8107,          0.9424
         379,        3.150000,          1.9487,          1.5633,          2.2384,          1.1201,          1.7471,          2.6663,          0.6573,          0.5436,          1.9351,          1.7625,          0.6510,          0.6758,          1.7066,          3.1493,          4.8108,          0.9424
         380,        3.158333,          1.9487,          1.5633,          2.2384,          1.1202,          1.7471,          2.6663,          0.6572,          0.5437,          1.9351,          1.7624,          0.6511,          0.6758,          1.7065,          3.1493,          4.8108,          0.9425
         381,        3.166667,          1.9487,          1.5633,          2.2384,          1.1201,          1.7471,          2.6663,          0.6572,          0.5437,          1.9351,          1.7625,          0.6511,          0.6758,          1.7065,          3.1493,          4.8106,          0.9424
         382,        3.175000,          1.9487,          1.5633,          2.2385,          1.1201,          1.7471,          2.6663,          0.6573,          0.5437,          1.9351,          1.7624,          0.6510,          0.6758,          1.7065,          3.1493,          4.8105,          0.9424
         383,        3.183333,          1.9487,          1.5633,          2.2384,          1.1202,          1.7471,          2.6662,          0.6572,          0.5436,          1.9351,          1.7625,          0.6510,          0.6758,          1.7065,          3.1493,          4.8104,          0.9424
         384,        3.191667,          1.9487,          1.5633,          2.2384,          1.1201,          1.7470,          2.6663,          0.6572,          0.5437,          1.9351,          1.7624,          0.6511,          0.6758,          1.7065,          3.1493,          4.8106,          0.9424
         385,        3.200000,          1.9487,          1.5633,          2.2384,          1.1201,          1.7471,          2.6663,          0.6573,          0.5437,          1.9351,          1.7624,          0.6510,          0.6758,          1.7066,          3.1492,          4.8107,          0.9424
         386,        3.208333,          1.9487,          1.5633,          2.2384,          1.1201,          1.7471,          2.6663,          0.6573,          0.5437,          1.9351,          1.7625,          0.6510,          0.6758,          1.7065,          3.1493,          4.8108,          0.9424
         387,        3.216667,          1.9487,          1.5634,          2.2384,          1.1201,          1.7470,          2.6663,          0.6573,          0.5437,          1.9351,          1.7624,          0.6511,          0.6758,          1.7065,          3.1493,          4.8105,          0.9424
         388,        3.225000,          1.9488,          1.5633,          2.2384,          1.1201,          1.7472,          2.6662,          0.6573,          0.5437,          1.9351,          1.7624,          0.6510,          0.6758,          1.7065,          3.1493,          4.8104,          0.9424
         389,        3.233333,          1.9487,          1.5633,          2.2384,          1.1201,          1.7471,          2.6663,          0.6572,          0.5437,          1.9351,          1.7624,          0.6510,          0.6758,          1.7065,          3.1492,          4.8108,          0.9424
         390,        3.241667,          1.9487,          1.5633,          2.2384,          1.1202,          1.7471,          2.6663,          0.6572,          0.5436,          1.9351,          1.7624,          0.6510,          0.6758,          1.7065,          3.1493,          4.8107,          0.9424
         391,        3.250000,          1.9487,          1.5633,          2.2384,          1.1201,          1.7471,          2.6663,          0.6573,          0.5437,          1.9351,          1.7624,          0.6510,          0.6758,          1.7065,          3.1493,          4.8107,          0.9424
         392,        3.258333,          1.9487,          1.5633,          2.2384,          1.1201,          1.7471,          2.6663,          0.6573,          0.5437,          1.9351,          1.7624,          0.6510,          0.6758,          1.7065,          3.1493,          4.8107,          0.9425
         393,        3.266667,          1.9487,          1.5633,          2.2384,          1.1201,          1.7470,          2.6663,          0.6572,          0.5436,          1.9351,          1.7624,          0.6510,          0.6758,          1.7065,          3.1493,          4.8106,          0.9424
         394,        3.275000,          1.9487,          1.5633,          2.2384,          1.1201,          1.7471,          2.6663,          0.6573,          0.5437,          1.9351,          1.7624,          0.6511,          0.6758,          1.7065,          3.1493,          4.8106,          0.9424
         395,        3.283333,          1.9487,          1.5633,          2.2384,          1.1201,          1.7471,          2.6663,          0.6572,          0.5437,          1.9351,          1.7624,          0.6511,          0.6758,          1.7066,          3.1493,          4.8107,          0.9424
         396,        3.291667,          1.9487,          1.5633,          2.2384,          1.1201,          1.7471,          2.6663,          0.6572,          0.5437,          1.9351,          1.7624,          0.6511,          0.6758,          1.7065,          3.1492,          4.8106,          0.9424
         397,        3.300000,          1.9487,          1.5633,          2.2384,          1.1201,          1.7471,          2.6662,          0.6573,          0.5436,          1.9351,          1.7624,          0.6511,          0.6758,          1.7065,          3.1493,          4.8105,          0.9424
         398,        3.308333,          1.9487,          1.5634,          2.2384,          1.1202,          1.7471,          2.6663,          0.6572,          0.5437,          1.9351,          1.7625,          0.6510,          0.6758,          1.7065,          3.1493,          4.8104,          0.9424
         399,        3.316667,          1.9487,          1.5633,          2.2384,          1.1202,          1.7471,          2.6662,          0.6573,          0.5437,          1.9351,          1.7624,          0.6510,          0.6758,          1.7065,          3.1493,          4.8105,          0.9424
         400,        3.325000,          1.9487,          1.5633,          2.2384,          1.1201,          1.7471,          2.6663,          0.6573,          0.5437,          1.9351,          1.7624,          0.6510,          0.6758,          1.7065,          3.1493,          4.8108,          0.9425
         401,        3.333333,          1.9487,          1.5634,          2.2384,          1.1201,          1.7471,          2.6663,          0.6573,          0.5437,          1.9351,          1.7625,          0.6511,          0.6758,          1.7065,          3.1493,          4.8105,          0.9424
         402,        3.341667,          1.9487,          1.5634,          2.2384,          1.1202,          1.7471,          2.6663,          0.6573,          0.5436,          1.9351,          1.7624,          0.6511,          0.6758,          1.7065,          3.1493,          4.8105,          0.9424
         403,        3.350000,          1.9487,          1.5633,          2.2384,          1.1201,          1.7471,          2.6663,          0.6572,          0.5437,          1.9351,          1.7624,          0.6510,          0.6758,          1.7065,          3.1493,          4.8105,          0.9424
         404,        3.358333,          1.9487,          1.5633,          2.2384,          1.1201,          1.7471,          2.6663,          0.6572,          0.5436,          1.9351,          1.7624,          0.6511,          0.6759,          1.7065,          3.1493,          4.8108,          0.9424
         405,        3.366667,          1.9487,          1.5633,          2.2384,          1.1201,          1.7471,          2.6663,          0.6572,          0.5436,          1.9351,          1.7624,          0.6510,          0.6758,          1.7065,          3.1492,          4.8106,          0.9424
         406,        3.375000,          1.9487,          1.5633,          2.2385,          1.1201,          1.7471,          2.6663,          0.6572,          0.5437,          1.9351,          1.7624,          0.6510,          0.6758,          1.7066,          3.1493,          4.8106,          0.9424
         407,        3.383333,          1.9488,          1.5633,          2.2384,          1.1202,          1.7471,          2.6663,          0.6572,          0.5437,          1.9351,          1.7624,          0.6510,          0.6758,          1.7065,          3.1493,          4.8108,          0.9424
         408,        3.391667,          1.9487,          1.5633,          2.2384,          1.1201,          1.7471,          2.6663,          0.6573,          0.5437,          1.9351,          1.7624,          0.6511,          0.6758,          1.7065,          3.1493,          4.8107,          0.9424
         409,        3.400000,          1.9487,          1.5633,          2.2384,          1.1202,          1.7471,          2.6663,          0.6572,          0.5437,          1.9351,          1.7624,          0.6510,          0.6758,          1.7065,          3.1493,          4.8106,          0.9424
         410,        3.408333,          1.9487,          1.5633,          2.2384,          1.1201,          1.7471,          2.6663,          0.6573,          0.5436,          1.9350,          1.7624,          0.6510,          0.6758,          1.7065,          3.1493,          4.8109,          0.9424
         411,        3.416667,          1.9487,          1.5633,          2.2384,          1.1201,          1.7471,          2.6663,          0.6572,          0.5437,          1.9351,          1.7624,          0.6510,          0.6758,          1.7065,          3.1493,          4.8109,          0.9424
         412,        3.425000,          1.9487,          1.5633,          2.2384,          1.1201,          1.7471,          2.6663,          0.6573,          0.5437,          1.9352,          1.7624,          0.6510,          0.6758,          1.7065,          3.1492,          4.8107,          0.9425
         413,        3.433333,          1.9487,          1.5633,          2.2384,          1.1201,          1.7471,          2.6663,          0.6573,          0.5436,          1.9351,          1.7624,          0.6511,          0.6759,          1.7065,          3.1493,          4.8108,          0.9424
         414,        3.441667,          1.9487,          1.5634,          2.2384,          1.1201,          1.7471,          2.6663,          0.6573,          0.5437,          1.9351,          1.7624,          0.6510,          0.6758,          1.7065,          3.1493,          4.8104,          0.9425
         415,        3.450000,          1.9487,          1.5633,          2.2384,          1.1201,          1.7471,          2.6663,          0.6573,          0.5437,          1.9351,          1.7624,          0.6511,          0.6759,          1.7065,          3.1493,          4.8108,          0.9424
         416,        3.458333,          1.9487,          1.5633,          2.2384,          1.1201,          1.7471,          2.6663,          0.6572,          0.5437,          1.9351,          1.7624,          0.6510,          0.6758,          1.7066,          3.1493,          4.8105,          0.9424
         417,        3.466667,          1.9487,          1.5634,          2.2384,          1.1201,          1.7470,          2.6663,          0.6572,          0.5436,          1.9351,          1.7625,          0.6510,          0.6758,          1.7066,          3.1493,          4.8108,          0.9424
         418,        3.475000,          1.9487,          1.5633,          2.2384,          1.1201,          1.7471,          2.6663,          0.6572,          0.5437,          1.9351,          1.7625,          0.6511,          0.6758,          1.7065,          3.1493,          4.8108,          0.9424
         419,        3.483333,          1.9487,          1.5633,          2.2384,          1.1202,          1.7470,          2.6663,          0.6573,          0.5437,          1.9351,          1.7624,          0.6510,          0.6758,          1.7065,          3.1493,          4.8105,          0.9424
         420,        3.491667,          1.9487,          1.5633,          2.2385,          1.1201,          1.7471,          2.6663,          0.6573,          0.5437,          1.9351,          1.7625,          0.6511,          0.6758,          1.7065,          3.1493,          4.8104,          0.9424
         421,        3.500000,          1.9487,          1.5633,          2.2384,          1.1201,          1.7470,          2.6662,          0.6573,          0.5437,          1.9351,          1.7625,          0.6511,          0.6758,          1.7065,          3.1493,          4.8104,          0.9424
         422,        3.508333,          1.9487,          1.5633,          2.2384,          1.1201,          1.7471,          2.6663,          0.6572,          0.5436,          1.9352,          1.7624,          0.6510,          0.6758,          1.7066,          3.1492,          4.8109,          0.9424
         423,        3.516667,          1.9487,          1.5633,          2.2384,          1.1202,          1.7471,          2.6663,          0.6572,          0.5437,          1.9351,          1.7624,          0.6511,          0.6758,          1.7065,          3.1493,          4.8107,          0.9424
         424,        3.525000,          1.9487,          1.5633,          2.2384,          1.1201,          1.7471,          2.6663,          0.6572,          0.5437,          1.9351,          1.7624,          0.6511,          0.6758,          1.7065,          3.1492,          4.8108,          0.9424
         425,        3.533333,          1.9487,          1.5633,          2.2384,          1.1202,          1.7471,          2.6663,          0.6572,          0.5436,          1.9351,          1.7624,          0.6511,          0.6758,          1.7065,          3.1493,          4.8104,          0.9424
         426,        3.541667,          1.9486,          1.5634,          2.2384,          1.1201,          1.7471,          2.6663,          0.6572,          0.5437,          1.9351,          1.7625,          0.6511,          0.6758,          1.7066,          3.1493,          4.8106,          0.9424
         427,        3.550000,          1.9487,          1.5633,          2.2384,          1.1201,          1.7471,          2.6663,          0.6573,          0.5437,          1.9351,          1.7624,          0.6510,          0.6758,          1.7065,          3.1493,          4.8109,          0.9424
         428,        3.558333,          1.9487,          1.5633,          2.2384,          1.1202,          1.7471,          2.6663,          0.6573,          0.5436,          1.9351,          1.7624,          0.6510,          0.6758,          1.7065,          3.1493,          4.8106,          0.9425
         429,        3.566667,          1.9487,          1.5633,          2.2384,          1.1201,          1.7471,          2.6662,          0.6573,          0.5437,          1.9351,          1.7625,          0.6510,          0.6759,          1.7065,          3.1493,          4.8105,          0.9424
         430,        3.575000,          1.9488,          1.5633,          2.2384,          1.1201,          1.7470,          2.6663,          0.6572,          0.5436,          1.9351,          1.7624,          0.6510,          0.6758,          1.7065,          3.1493,          4.8106,          0.9424
         431,        3.583333,          1.9487,          1.5633,          2.2384,          1.1202,          1.7471,          2.6663,          0.6572,          0.5437,          1.9351,          1.7624,          0.6511,          0.6758,          1.7065,          3.1493,          4.8110,          0.9424
         432,        3.591667,          1.9487,          1.5633,          2.2384,          1.1201,          1.7471,          2.6663,          0.6572,          0.5437,          1.9351,          1.7624,          0.6510,          0.6758,          1.7065,          3.1493,          4.8103,          0.9424
         433,        3.600000,          1.9487,          1.5633,          2.2384,          1.1201,          1.7471,          2.6662,          0.6572,          0.5436,          1.9351,          1.7625,          0.6510,          0.6758,          1.7065,          3.1492,          4.8108,          0.9424
         434,        3.608333,          1.9487,          1.5633,          2.2384,          1.1202,          1.7471,          2.6663,          0.6572,          0.5437,          1.9351,          1.7624,          0.6510,          0.6758,          1.7065,          3.1493,          4.8106,          0.9424
         435,        3.616667,          1.9487,          1.5633,          2.2384,          1.1201,          1.7471,          2.6663,          0.6572,          0.5437,          1.9351,          1.7624,          0.6511,          0.6758,          1.7065,          3.1493,          4.8105,          0.9424
         436,        3.625000,          1.9487,          1.5633,          2.2384,          1.1202,          1.7471,          2.6663,          0.6573,          0.5437,          1.9351,          1.7624,          0.6511,          0.6758,          1.7066,          3.1493,          4.8106,          0.9425
         437,        3.633333,          1.9487,          1.5633,          2.2384,          1.1201,          1.7471,          2.6663,          0.6573,          0.5437,          1.9351,          1.7624,          0.6511,          0.6758,          1.7065,          3.1493,          4.8109,          0.9424
         438,        3.641667,          1.9487,          1.5633,          2.2384,          1.1201,          1.7471,          2.6662,          0.6572,          0.5437,          1.9352,          1.7624,          0.6510,          0.6758,          1.7065,          3.1493,          4.8107,          0.9424
         439,        3.650000,          1.9488,          1.5634,          2.2384,          1.1201,          1.7471,          2.6663,          0.6572,          0.5436,          1.9351,          1.7624,          0.6510,          0.6758,          1.7065,          3.1493,          4.8107,          0.9425
         440,        3.658333,          1.9487,          1.5633,          2.2384,          1.1201,          1.7471,          2.6663,          0.6572,          0.5437,          1.9351,          1.7624,          0.6510,          0.6758,          1.7065,          3.1492,          4.8104,          0.9424
         441,        3.666667,          1.9487,          1.5633,          2.2384,          1.1201,          1.7471,          2.6663,          0.6572,          0.5436,          1.9351,          1.7624,          0.6510,          0.6758,          1.7065,          3.1493,          4.8105,          0.9424
         442,        3.675000,          1.9487,          1.5633,          2.2384,          1.1201,          1.7471,          2.6663,          0.6572,          0.5437,          1.9351,          1.7624,          0.6510,          0.6758,          1.7065,          3.1492,          4.8106,          0.9425
         443,        3.683333,          1.9487,          1.5633,          2.2384,          1.1201,          1.7471,          2.6663,          0.6573,          0.5437,          1.9351,          1.7625,          0.6510,          0.6758,          1.7065,          3.1493,          4.8108,          0.9424
         444,        3.691667,          1.9487,          1.5633,          2.2384,          1.1201,          1.7471,          2.6663,          0.6573,          0.5437,          1.9351,          1.7624,          0.6510,          0.6758,          1.7065,          3.1493,          4.8106,          0.9424
         445,        3.700000,          1.9488,          1.5633,          2.2384,          1.1202,          1.7472,          2.6663,          0.6572,          0.5437,          1.9351,          1.7624,          0.6510,          0.6758,          1.7065,          3.1493,          4.8108,          0.9424
         446,        3.708333,          1.9487,          1.5633,          2.2384,          1.1201,          1.7471,          2.6663,          0.6573,          0.5437,          1.9352,          1.7624,          0.6511,          0.6758,          1.7065,          3.1493,          4.8108,          0.9425
         447,        3.716667,          1.9487,          1.5633,          2.2384,          1.1201,          1.7471,          2.6663,          0.6573,          0.5437,          1.9351,          1.7624,          0.6510,          0.6759,          1.7065,          3.1492,          4.8107,          0.9424
         448,        3.725000,          1.9487,          1.5634,          2.2384,          1.1201,          1.7471,          2.6663,          0.6572,          0.5437,          1.9351,          1.7624,          0.6510,          0.6758,          1.7065,          3.1493,          4.8109,          0.9424
         449,        3.733333,          1.9487,          1.5633,          2.2384,          1.1201,          1.7472,          2.6663,          0.6572,          0.5437,          1.9351,          1.7624,          0.6510,          0.6758,          1.7065,          3.1493,          4.8105,          0.9425
         450,        3.741667,          1.9487,          1.5633,          2.2384,          1.1201,          1.7471,          2.6663,          0.6573,          0.5436,          1.9351,          1.7624,          0.6510,          0.6758,          1.7065,          3.1492,          4.8105,          0.9424
         451,        3.750000,          1.9488,          1.5633,          2.2384,          1.1201,          1.7471,          2.6663,          0.6572,          0.5437,          1.9351,          1.7624,          0.6511,          0.6758,          1.7065,          3.1493,          4.8104,          0.9424
         452,        3.758333,          1.9487,          1.5633,          2.2384,          1.1201,          1.7471,          2.6663,          0.6573,          0.5437,          1.9352,          1.7624,          0.6510,          0.6758,          1.7065,          3.1493,          4.8108,          0.9424
         453,        3.766667,          1.9487,          1.5633,          2.2384,          1.1201,          1.7471,          2.6663,          0.6572,          0.5437,          1.9351,          1.7624,          0.6510,          0.6758,          1.7065,          3.1493,          4.8107,          0.9425
         454,        3.775000,          1.9487,          1.5633,          2.2385,          1.1202,          1.7471,          2.6662,          0.6572,          0.5437,          1.9351,          1.7624,          0.6511,          0.6758,          1.7065,          3.1493,          4.8106,          0.9424
         455,        3.783333,          1.9487,          1.5633,          2.2384,          1.1201,          1.7471,          2.6663,          0.6572,          0.5436,          1.9350,          1.7624,          0.6510,          0.6758,          1.7066,          3.1493,          4.8108,          0.9424
         456,        3.791667,          1.9487,          1.5633,          2.2384,          1.1201,          1.7471,          2.6663,          0.6572,          0.5437,          1.9351,          1.7624,          0.6510,          0.6758,          1.7065,          3.1493,          4.8107,          0.9425
         457,        3.800000,          1.9487,          1.5633,          2.2384,          1.1201,          1.7471,          2.6663,          0.6572,          0.5437,          1.9351,          1.7624,          0.6511,          0.6758,          1.7065,          3.1493,          4.8106,          0.9424
         458,        3.808333,          1.9487,          1.5633,          2.2384,          1.1202,          1.7471,          2.6663,          0.6572,          0.5436,          1.9351,          1.7624,          0.6510,          0.6758,          1.7065,          3.1493,          4.8106,          0.9425
         459,        3.816667,          1.9487,          1.5634,          2.2384,          1.1202,          1.7471,          2.6663,          0.6573,          0.5437,          1.9351,          1.7625,          0.6510,          0.6758,          1.7065,          3.1493,          4.8107,          0.9424
         460,        3.825000,          1.9487,          1.5633,          2.2384,          1.1201,          1.7471,          2.6663,          0.6572,          0.5437,          1.9352,          1.7624,          0.6510,          0.6758,          1.7065,          3.1492,          4.8107,          0.9424
         461,        3.833333,          1.9487,          1.5633,          2.2384,          1.1201,          1.7471,          2.6663,          0.6573,          0.5437,          1.9351,          1.7624,          0.6510,          0.6758,          1.7065,          3.1492,          4.8104,          0.9424
         462,        3.841667,          1.9487,          1.5633,          2.2384,          1.1202,          1.7471,          2.6663,          0.6573,          0.5436,          1.9351,          1.7624,          0.6511,          0.6758,          1.7065,          3.1493,          4.8105,          0.9424
         463,        3.850000,          1.9487,          1.5633,          2.2384,          1.1201,          1.7471,          2.6663,          0.6572,          0.5437,          1.9351,          1.7625,          0.6511,          0.6758,          1.7065,          3.1493,          4.8106,          0.9425
         464,        3.858333,          1.9487,          1.5633,          2.2384,          1.1202,          1.7471,          2.6663,          0.6572,          0.5437,          1.9350,          1.7624,          0.6510,          0.6758,          1.7065,          3.1493,          4.8106,          0.9424
         465,        3.866667,          1.9487,          1.5633,          2.2384,          1.1202,          1.7471,          2.6663,          0.6573,          0.5437,          1.9351,          1.7624,          0.6510,          0.6758,          1.7065,          3.1493,          4.8106,          0.9425
         466,        3.875000,          1.9487,          1.5633,          2.2385,          1.1201,          1.7471,          2.6663,          0.6572,          0.5437,          1.9351,          1.7625,          0.6510,          0.6758,          1.7065,          3.1493,          4.8106,          0.9425
         467,        3.883333,          1.9487,          1.5633,          2.2384,          1.1202,          1.7472,          2.6663,          0.6572,          0.5436,          1.9351,          1.7624,          0.6510,          0.6758,          1.7065,          3.1493,          4.8103,          0.9424
         468,        3.891667,          1.9487,          1.5633,          2.2384,          1.1201,          1.7470,          2.6663,          0.6573,          0.5437,          1.9351,          1.7624,          0.6510,          0.6758,          1.7066,          3.1493,          4.8108,          0.9424
         469,        3.900000,          1.9487,          1.5634,          2.2384,          1.1201,          1.7471,          2.6663,          0.6572,          0.5436,          1.9352,          1.7625,          0.6510,          0.6758,          1.7065,          3.1493,          4.8107,          0.9425
         470,        3.908333,          1.9487,          1.5633,          2.2384,          1.1202,          1.7471,          2.6663,          0.6573,          0.5436,          1.9351,          1.7625,          0.6510,          0.6758,          1.7065,          3.1493,          4.8105,          0.9425
         471,        3.916667,          1.9487,          1.5634,          2.2384,          1.1201,          1.7472,          2.6663,          0.6573,          0.5436,          1.9351,          1.7625,          0.6510,          0.6758,          1.7065,          3.1493,          4.8106,          0.9424
         472,        3.925000,          1.9487,          1.5633,          2.2384,          1.1201,          1.7470,          2.6663,          0.6572,          0.5436,          1.9351,          1.7624,          0.6511,          0.6758,          1.7065,          3.1493,          4.8106,          0.9424
         473,        3.933333,          1.9486,          1.5633,          2.2384,          1.1202,          1.7472,          2.6663,          0.6572,          0.5437,          1.9351,          1.7624,          0.6511,          0.6758,          1.7065,          3.1492,          4.8107,          0.9425
         474,        3.941667,          1.9487,          1.5633,          2.2384,          1.1202,          1.7471,          2.6663,          0.6572,          0.5437,          1.9351,          1.7625,          0.6510,          0.6758,          1.7065,          3.1493,          4.8105,          0.9424
         475,        3.950000,          1.9487,          1.5634,          2.2384,          1.1201,          1.7471,          2.6663,          0.6572,          0.5436,          1.9351,          1.7624,          0.6511,          0.6759,          1.7065,          3.1493,          4.8108,          0.9424
         476,        3.958333,          1.9487,          1.5633,          2.2384,          1.1201,          1.7471,          2.6663,          0.6573,          0.5437,          1.9351,          1.7624,          0.6510,          0.6759,          1.7065,          3.1492,          4.8107,          0.9424
         477,        3.966667,          1.9487,          1.5633,          2.2385,          1.1201,          1.7471,          2.6663,          0.6572,          0.5437,          1.9351,          1.7624,          0.6511,          0.6758,          1.7065,          3.1493,          4.8107,          0.9425
         478,        3.975000,          1.9487,          1.5633,          2.2385,          1.1201,          1.7471,          2.6663,          0.6572,          0.5437,          1.9352,          1.7624,          0.6510,          0.6758,          1.7065,          3.1493,          4.8105,          0.9424
         479,        3.983333,          1.9487,          1.5633,          2.2385,          1.1201,          1.7471,          2.6663,          0.6573,          0.5436,          1.9351,          1.7624,          0.6510,          0.6758,          1.7066,          3.1493,          4.8105,          0.9425
         480,        3.991667,          1.9488,          1.5633,          2.2384,          1.1201,          1.7471,          2.6663,          0.6572,          0.5437,          1.9350,          1.7624,          0.6510,          0.6758,          1.7065,          3.1493,          4.8106,          0.9425
         481,        4.000000,          1.9487,          1.5633,          2.2384,          1.1201,          1.7471,          2.6662,          0.6573,          0.5437,          1.9351,          1.7625,          0.6510,          0.6759,          1.7065,          3.1493,          4.8109,          0.9424
         482,        4.008333,          1.9487,          1.5633,          2.2384,          1.1202,          1.7471,          2.6662,          0.6572,          0.5437,          1.9350,          1.7624,          0.6510,          0.6758,          1.7066,          3.1493,          4.8109,          0.9424
         483,        4.016667,          1.9487,          1.5633,          2.2384,          1.1201,          1.7472,          2.6662,          0.6572,          0.5436,          1.9351,          1.7625,          0.6510,          0.6758,          1.7065,          3.1493,          4.8109,          0.9424
         484,        4.025000,          1.9487,          1.5633,          2.2384,          1.1201,          1.7471,          2.6663,          0.6573,          0.5437,          1.9351,          1.7624,          0.6511,          0.6759,          1.7065,          3.1493,          4.8108,          0.9425
         485,        4.033333,          1.9488,          1.5633,          2.2385,          1.1201,          1.7471,          2.6664,          0.6572,          0.5437,          1.9351,          1.7624,          0.6510,          0.6758,          1.7065,          3.1493,          4.8104,          0.9424
         486,        4.041667,          1.9487,          1.5633,          2.2384,          1.1201,          1.7471,          2.6663,          0.6573,          0.5437,          1.9351,          1.7624,          0.6510,          0.6758,          1.7065,          3.1493,          4.8109,          0.9424
         487,        4.050000,          1.9487,          1.5633,          2.2384,          1.1201,          1.7471,          2.6663,          0.6573,          0.5437,          1.9351,          1.7624,          0.6511,          0.6758,          1.7065,          3.1493,          4.8108,          0.9424
         488,        4.058333,          1.9487,          1.5633,          2.2384,          1.1201,          1.7472,          2.6663,          0.6572,          0.5437,          1.9351,          1.7625,          0.6511,          0.6758,          1.7065,          3.1493,          4.8105,          0.9424
         489,        4.066667,          1.9487,          1.5633,          2.2384,          1.1201,          1.7471,          2.6663,          0.6572,          0.5437,          1.9351,          1.7625,          0.6511,          0.6758,          1.7066,          3.1493,          4.8108,          0.9424
         490,        4.075000,          1.9487,          1.5633,          2.2384,          1.1202,          1.7471,          2.6663,          0.6572,          0.5437,          1.9351,          1.7625,          0.6510,          0.6758,          1.7065,          3.1493,          4.8109,          0.9425
         491,        4.083333,          1.9488,          1.5633,          2.2384,          1.1201,          1.7471,          2.6663,          0.6573,          0.5436,          1.9351,          1.7624,          0.6510,          0.6758,          1.7065,          3.1493,          4.8107,          0.9424
         492,        4.091667,          1.9487,          1.5633,          2.2384,          1.1201,          1.7471,          2.6663,          0.6573,          0.5437,          1.9351,          1.7624,          0.6510,          0.6758,          1.7065,          3.1493,          4.8105,          0.9424
         493,        4.100000,          1.9487,          1.5633,          2.2385,          1.1201,          1.7471,          2.6663,          0.6572,          0.5437,          1.9351,          1.7625,          0.6510,          0.6758,          1.7065,          3.1493,          4.8107,          0.9424
         494,        4.108333,          1.9487,          1.5633,          2.2384,          1.1202,          1.7471,          2.6663,          0.6572,          0.5437,          1.9351,          1.7624,          0.6510,          0.6759,          1.7066,          3.1493,          4.8105,          0.9425
         495,        4.116667,          1.9487,          1.5633,          2.2384,          1.1201,          1.7471,          2.6662,          0.6573,          0.5436,          1.9351,          1.7625,          0.6511,          0.6758,          1.7065,          3.1492,          4.8106,          0.9424
         496,        4.125000,          1.9487,          1.5633,          2.2385,          1.1202,          1.7471,          2.6663,          0.6573,          0.5436,          1.9351,          1.7625,          0.6510,          0.6758,          1.7065,          3.1493,          4.8106,          0.9425
         497,        4.133333,          1.9487,          1.5633,          2.2384,          1.1201,          1.7471,          2.6663,          0.6572,          0.5437,          1.9351,          1.7625,          0.6510,          0.6758,          1.7066,          3.1493,          4.8109,          0.9424
         498,        4.141667,          1.9487,          1.5633,          2.2384,          1.1201,          1.7471,          2.6663,          0.6572,          0.5437,          1.9351,          1.7624,          0.6510,          0.6758,          1.7065,          3.1493,          4.8105,          0.9425
         499,        4.150000,          1.9487,          1.5633,          2.2384,          1.1201,          1.7471,          2.6663,          0.6572,          0.5437,          1.9351,          1.7624,          0.6511,          0.6759,          1.7065,          3.1492,          4.8106,          0.9425
         500,        4.158333,          1.9487,          1.5633,          2.2384,          1.1201,          1.7471,          2.6663,          0.6572,          0.5437,          1.9351,          1.7624,          0.6510,          0.6758,          1.7066,          3.1492,          4.8105,          0.9425
         501,        4.166667,          1.9487,          1.5633,          2.2384,          1.1201,          1.7471,          2.6662,          0.6572,          0.5437,          1.9351,          1.7624,          0.6510,          0.6758,          1.7065,          3.1493,          4.8108,          0.9424
         502,        4.175000,          1.9487,          1.5633,          2.2384,          1.1202,          1.7471,          2.6663,          0.6572,          0.5437,          1.9351,          1.7624,          0.6511,          0.6758,          1.7065,          3.1492,          4.8103,          0.9424
         503,        4.183333,          1.9487,          1.5633,          2.2385,          1.1201,          1.7471,          2.6663,          0.6572,          0.5436,          1.9351,          1.7624,          0.6510,          0.6758,          1.7065,          3.1493,          4.8105,          0.9424
         504,        4.191667,          1.9487,          1.5633,          2.2384,          1.1202,          1.7471,          2.6663,          0.6573,          0.5437,          1.9351,          1.7624,          0.6510,          0.6758,          1.7066,          3.1493,          4.8105,          0.9424
         505,        4.200000,          1.9487,          1.5634,          2.2384,          1.1200,          1.7471,          2.6663,          0.6573,          0.5437,          1.9351,          1.7624,          0.6510,          0.6758,          1.7065,          3.1493,          4.8106,          0.9424
         506,        4.208333,          1.9487,          1.5633,          2.2384,          1.1201,          1.7471,          2.6663,          0.6572,          0.5437,          1.9351,          1.7624,          0.6510,          0.6758,          1.7065,          3.1493,          4.8108,          0.9425
